,Model,Best_model_params,RMSE,R2,Top_20_genes_pc1
marinopyrrole A,HuberRegressor,{'epsilon': 1.1},0.8891746749946722,0.24378873422410363,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT5', 'KRT19', 'KRT14', 'KRT8', 'KRT18', 'KRT17', 'KRT6A']"
masitinib,ARDRegression,"{'alpha_1': 1e-06, 'alpha_2': 1e-05}",0.9004273017691815,0.1517261664316416,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT5', 'KRT19', 'AC107016.2', 'KRT14', 'KRT8', 'KRT18', 'MT-TS1']"
methotrexate,LassoLars,{'alpha': 0.1},3.3488926598795663,0.06651300174331243,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT6A', 'KRT8', 'KRT18', 'MT-TS1']"
methylstat,OrthogonalMatchingPursuit,{'n_nonzero_coefs': 10},1.2331535994272937,0.2167637388802025,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT5', 'KRT19', 'KRT14', 'KRT6A', 'AC107016.2', 'KRT8', 'S100A9']"
mitomycin,Ridge,{'alpha': 1.0},2.154411900771058,0.2666775030184356,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'AC107016.2', 'KRT6A', 'KRT14', 'KRT8', 'KRT18']"
momelotinib,SGDRegressor,{'alpha': 0.001},1.2671152359052065,0.1946680580485306,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'AC107016.2', 'KRT14', 'KRT18', 'KRT6A', 'KRT8']"
myricetin,ElasticNet,{'alpha': 1.0},1.0706869587647232,-0.0014925395732419133,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'AC107016.2', 'KRT19', 'KRT5', 'KRT18', 'KRT8', 'KRT6A', 'MT-TS1']"
myriocin,QuantileRegressor,{'alpha': 0.1},1.4967062922998071,-0.003619039584738859,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-ND2', 'MT-ND1', 'MT-CYB', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'MTND1P23', 'RP5-857K21.7', 'KRT19', 'MT-TS1', 'MMP7', 'GSTP1', 'KRT17', 'TACSTD2']"
nakiterpiosin,LassoLars,{'alpha': 0.1},1.546927771093043,0.22094081198233528,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'KRT14', 'AC107016.2', 'KRT6A', 'KRT18', 'KRT8']"
narciclasine,ExtraTreesRegressor,{'n_estimators': 200},1.939411027944595,0.22030255832877277,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT5', 'KRT14', 'KRT6A', 'AC107016.2', 'KRT19', 'KRT18', 'LCN2']"
navitoclax,ExtraTreesRegressor,{'n_estimators': 100},2.4383958519154865,0.16806728485722866,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT8', 'KRT18', 'KRT17', 'AC107016.1', 'S100A11', 'SPINT2']"
navitoclax:MST-312 (1:1 mol/mol),OrthogonalMatchingPursuit,{'n_nonzero_coefs': 5},1.4421470848799094,0.14368193318751477,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'MT-RNR1', 'hsa-mir-6723', 'MTND2P28', 'AC107016.2', 'KRT17', 'KRT19', 'KRT8', 'KRT18', 'KRT5', 'KRT6A', 'AC107016.1']"
navitoclax:PLX-4032 (1:1 mol/mol),RandomForestRegressor,{'n_estimators': 200},2.276239051426757,0.1489848862593035,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT17', 'KRT18', 'KRT8', 'KRT6A', 'LCN2', 'AC107016.1']"
navitoclax:birinapant (1:1 mol/mol),LassoLars,{'alpha': 0.1},2.81924904195067,0.02475966026815557,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT5', 'KRT19', 'AC107016.2', 'KRT14', 'KRT6A', 'KRT18', 'KRT8']"
navitoclax:gemcitabine (1:1 mol/mol),ExtraTreesRegressor,{'n_estimators': 100},2.690613496243233,0.19788933004888754,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT17', 'KRT5', 'LCN2', 'KRT18', 'KRT8', 'MT-TS1']"
navitoclax:piperlongumine (1:1 mol/mol),ExtraTreesRegressor,{'n_estimators': 200},1.9575424681555824,0.22843801505654504,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT6A', 'KRT8', 'KRT18', 'KRT14']"
navitoclax:pluripotin (1:1 mol/mol),RandomForestRegressor,{'n_estimators': 200},1.956280892031465,0.13948978595790706,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT17', 'KRT5', 'KRT18', 'KRT8', 'KRT14', 'LCN2']"
navitoclax:sorafenib (1:1 mol/mol),ExtraTreesRegressor,{'n_estimators': 200},2.1550567846825563,0.18638859832462107,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'KRT17', 'AC107016.2', 'KRT5', 'KRT18', 'KRT6A', 'KRT8', 'AC107016.1']"
necrostatin-1,ExtraTreesRegressor,{'n_estimators': 100},0.8168504481478239,0.0342765132974181,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT5', 'KRT17', 'KRT19', 'KRT14', 'KRT6A', 'AC107016.2', 'KRT8', 'KRT18']"
necrostatin-7,QuantileRegressor,{'alpha': 1.0},1.0006892041090174,-0.0016523224239470835,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT8', 'KRT17', 'FTH1', 'KRT18', 'KRT5', 'LCN2']"
necrosulfonamide,GradientBoostingRegressor,{'n_estimators': 100},1.251370574555191,0.2013566176701198,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT14', 'KRT5', 'KRT17', 'KRT8', 'KRT19', 'KRT18', 'KRT6A']"
nelarabine,ExtraTreesRegressor,{'n_estimators': 100},1.2723853976740036,0.07058409170074886,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'KRT17', 'KRT5', 'AC107016.2', 'KRT8', 'KRT18', 'KRT6A', 'S100A11']"
neopeltolide,CatBoostRegressor,{'iterations': 200},3.425584234422315,0.20260174441329248,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'RP5-857K21.7', 'KRT5', 'MTND1P23', 'KRT19', 'MT-TS1', 'KRT14', 'F3']"
neratinib,SGDRegressor,{'alpha': 0.0001},1.9301120028145144,0.134236023020037,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT8', 'KRT18', 'KRT6A', 'AC107016.1']"
neuronal differentiation inducer III,SVR,"{'C': 0.1, 'kernel': 'linear'}",1.2265487594575841,0.22741583230638873,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT18', 'KRT8', 'LCN2', 'KRT6A']"
niclosamide,SGDRegressor,{'alpha': 0.001},1.3779875562002966,0.08659525284538172,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT18', 'KRT8', 'KRT6A', 'KRT14']"
nilotinib,RandomForestRegressor,{'n_estimators': 100},1.8802714146588044,0.2430332642894264,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT17', 'KRT5', 'KRT18', 'KRT8', 'KRT14', 'KRT6A']"
nintedanib,BayesianRidge,"{'alpha_1': 1e-05, 'alpha_2': 1e-06, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",1.5274662948334297,0.0385348851460825,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT5', 'KRT17', 'KRT18', 'KRT8', 'MT-TS1', 'LCN2']"
nutlin-3,CatBoostRegressor,{'iterations': 200},1.220851830337712,0.11909784359435738,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT17', 'KRT8', 'KRT18', 'KRT5', 'KRT6A', 'AC107016.1']"
obatoclax,ExtraTreesRegressor,{'n_estimators': 200},1.5047499457502005,0.17261202645778273,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'AC107016.2', 'KRT6A', 'LCN2', 'KRT18', 'MT-TS1']"
olaparib,ElasticNet,{'alpha': 0.1},1.186673583854693,0.08174305905753099,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'AC107016.2', 'KRT14', 'KRT6A', 'KRT18', 'LCN2']"
oligomycin A,LassoLars,{'alpha': 0.1},3.567470434126346,0.1130517111055026,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'MT-RNR1', 'hsa-mir-6723', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT18', 'KRT8', 'KRT17', 'KRT5', 'AC107016.1', 'FTH1']"
omacetaxine mepesuccinate,SVR,"{'C': 0.1, 'kernel': 'linear'}",2.133044280187155,0.2394479569604906,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'AC107016.2', 'KRT5', 'KRT14', 'KRT19', 'KRT6A', 'KRT18', 'KRT8']"
ouabain,RandomForestRegressor,{'n_estimators': 200},2.601827741769052,0.10054452696953764,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT17', 'KRT8', 'KRT18', 'KRT5', 'KRT6A', 'AC107016.1']"
oxaliplatin,ExtraTreesRegressor,{'n_estimators': 100},1.078705618228834,0.295606846150821,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT8', 'KRT18', 'KRT17', 'FTH1', 'KRT5', 'AC107016.1']"
paclitaxel,ExtraTreesRegressor,{'n_estimators': 100},3.0175649954788115,0.2554752846710038,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT17', 'KRT8', 'KRT18', 'KRT5', 'MT-TS1', 'AC107016.1']"
palmostatin B,SVR,"{'C': 0.1, 'kernel': 'linear'}",1.1975304200343297,0.03552395106636186,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT8', 'KRT18', 'KRT17', 'AC107016.1', 'KRT14', 'KRT5']"
pandacostat,BayesianRidge,"{'alpha_1': 1e-06, 'alpha_2': 1e-05, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",0.8708071044868346,0.008624723027194414,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT14', 'KRT6A', 'KRT8', 'KRT18']"
parbendazole,BayesianRidge,"{'alpha_1': 1e-06, 'alpha_2': 1e-05, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",2.2135614398455146,0.36416261043885945,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'KRT6A', 'AC107016.2', 'KRT18', 'KRT8', 'MTND1P23']"
parthenolide,AdaBoostRegressor,{'n_estimators': 50},1.9010836782844747,0.0749419523880237,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT5', 'KRT6A', 'AC107016.2', 'KRT14', 'KRT8', 'LCN2']"
pazopanib,BayesianRidge,"{'alpha_1': 1e-05, 'alpha_2': 1e-06, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",1.4482382629181159,0.08588121879125044,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT8', 'KRT14', 'KRT5', 'KRT18', 'KRT6A']"
pevonedistat,ARDRegression,"{'alpha_1': 1e-06, 'alpha_2': 1e-05}",1.9768950627500874,0.2484660875225928,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'AC107016.2', 'KRT5', 'KRT18', 'KRT6A', 'KRT14', 'FTH1']"
phloretin,ExtraTreesRegressor,{'n_estimators': 100},0.8512776392066547,0.23196533282361032,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'KRT17', 'AC107016.2', 'KRT5', 'LCN2', 'KRT18', 'KRT8', 'MT-TS1']"
pifithrin-alpha,ElasticNet,{'alpha': 0.1},1.0551728744590678,0.013980045873094205,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT17', 'KRT5', 'KRT18', 'KRT8', 'KRT14', 'KRT6A']"
pifithrin-mu,BayesianRidge,"{'alpha_1': 1e-06, 'alpha_2': 1e-05, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",0.9202339625379518,0.11906453461584399,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT8', 'KRT17', 'KRT18', 'FTH1', 'KRT5', 'MT-TS1']"
piperlongumine,ExtraTreesRegressor,{'n_estimators': 200},0.9138808809926835,0.25847164086677965,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'AC107016.2', 'KRT19', 'KRT18', 'KRT8', 'KRT6A', 'KRT5', 'AC107016.1']"
piperlongumine:MST-312 (1:1 mol/mol),BayesianRidge,"{'alpha_1': 1e-06, 'alpha_2': 1e-05, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",0.952617933039846,0.12921392867466264,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT5', 'KRT17', 'KRT18', 'KRT8', 'KRT14', 'LCN2']"
pitstop2,QuantileRegressor,{'alpha': 0.1},0.9516010477150316,-0.0002095776368744584,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'KRT17', 'AC107016.2', 'KRT14', 'KRT8', 'KRT5', 'KRT18', 'LCN2']"
pluripotin,CatBoostRegressor,{'iterations': 200},2.1581319756495603,0.026726472055430772,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT17', 'KRT19', 'KRT5', 'KRT18', 'KRT8', 'AC107016.1', 'LCN2']"
procarbazine,LassoLars,{'alpha': 1.0},1.2213578312396014,-0.0036953799130328147,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT6A', 'KRT5', 'KRT14', 'MT-TS1', 'AC107016.2', 'S100A9']"
prochlorperazine,RandomForestRegressor,{'n_estimators': 100},0.8133297784972248,0.04797483958002258,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'KRT17', 'AC107016.2', 'KRT5', 'KRT14', 'KRT18', 'KRT6A', 'LCN2']"
purmorphamine,PLSRegression,{'n_components': 2},1.2708439546867167,0.07762896709453682,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT17', 'KRT8', 'KRT5', 'KRT18', 'KRT6A', 'KRT14']"
pyrazolanthrone,ElasticNet,{'alpha': 0.1},0.9597372429795198,-0.001974224219837506,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT17', 'KRT5', 'KRT8', 'KRT18', 'FTH1', 'AC107016.1']"
quizartinib,LassoLars,{'alpha': 0.1},1.267335982948434,0.012538596465985097,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT5', 'KRT19', 'AC107016.2', 'KRT8', 'KRT6A', 'KRT18', 'KRT14']"
regorafenib,BayesianRidge,"{'alpha_1': 1e-05, 'alpha_2': 1e-06, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",1.373755780915932,0.036730044046571986,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT19', 'KRT6A', 'KRT5', 'KRT14', 'AC107016.2', 'LCN2', 'KRT18']"
rigosertib,BayesianRidge,"{'alpha_1': 1e-06, 'alpha_2': 1e-05, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",2.2142397243806324,0.2585346139752329,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-ND2', 'MT-CYB', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'AC107016.2', 'KRT19', 'KRT18', 'KRT8', 'KRT17', 'AC107016.1', 'LCN2', 'MTND1P23']"
ruxolitinib,ExtraTreesRegressor,{'n_estimators': 200},1.0795215557667017,0.09104567684289988,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT19', 'AC107016.2', 'KRT17', 'KRT18', 'KRT5', 'KRT8', 'AC107016.1', 'KRT6A']"
salermide,BayesianRidge,"{'alpha_1': 1e-06, 'alpha_2': 1e-05, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",1.5465403377932063,0.009939102941283084,"['MT-CO1', 'MT-CO2', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT5', 'KRT14', 'KRT17', 'KRT6A', 'AC107016.2', 'KRT19', 'LCN2', 'KRT8']"
salermide:PLX-4032 (12:1 mol/mol),ExtraTreesRegressor,{'n_estimators': 200},1.4125123213690167,0.014030841783101988,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT5', 'KRT17', 'AC107016.2', 'KRT19', 'KRT18', 'KRT8', 'KRT14', 'KRT6A']"
saracatinib,ExtraTreesRegressor,{'n_estimators': 200},1.5354985238119632,0.18522073108426862,"['MT-CO2', 'MT-CO1', 'MT-RNR2', 'MT-CYB', 'MT-ND2', 'MT-ND1', 'MT-ND3', 'MT-ND6', 'MT-ND5', 'hsa-mir-6723', 'MT-RNR1', 'MTND2P28', 'KRT17', 'KRT5', 'KRT19', 'KRT14', 'FTH1', 'KRT6A', 'AC107016.2', 'LCN2']"
